ProductSubcategoryName,ProductCategoryName,ProductName,ProfitAmount,SaleAmount,SalesQuantity,ArticleKey
courroie distribution avec pompe a eau,DIVERS,DIVERS,100.0,0.0,0.0,290
vitre arrière,DIVERS,DIVERS,100.0,250.0,0.0,291
montage leve vitre,DIVERS,DIVERS,100.0,0.0,0.0,292
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIS (ACOUSTIQUE),DIVERS,DIVERS,100.0,0.0,0.0,293
Pare-brise vert,PILKINGTON,DIVERS,0.0,221.9666666666667,0.0,294
Enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,32.51666666666667,0.0,295
Pare-brise clair,PILKINGTON,DIVERS,0.0,225.075,0.0,296
Pare-brise vert,PILKINGTON,DIVERS,0.0,266.6666666666667,0.0,297
Pare-brise vert,PILKINGTON,DIVERS,0.0,352.73333333333335,0.0,298
JEUX DE DISQUE + JEUX DE PLAQUETTE AVG AVD,DIVERS,DIVERS,100.0,31.25,0.0,299
Pare-brise vert,PILKINGTON,DIVERS,0.0,509.5666666666667,3.0,300
sup colle ,DIVERS,DIVERS,100.0,0.0,0.0,301
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ACOUSTIQUE/YC CALES),CITROEN,DIVERS,0.0,585.5833333333334,1.0,302
Enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,40.93333333333333,0.0,303
Pare-brise vert,PILKINGTON,DIVERS,0.0,131.50833333333335,0.0,304
MO FREINS ARR,DIVERS,DIVERS,100.0,0.0,0.0,305
MO FREINS AV,DIVERS,DIVERS,100.0,0.0,0.0,306
MONTAGE COURROIE ACC + TENDEUR,DIVERS,DIVERS,100.0,0.0,0.0,307
PURGE DE FREINS,DIVERS,DIVERS,100.0,0.0,0.0,308
FILTRE A GASOIL ,DIVERS,DIVERS,100.0,0.0,0.0,309
MO FORFAIT,DIVERS,DIVERS,100.0,0.0,0.0,310
PONT ARRIERE,DIVERS,DIVERS,100.0,0.0,0.0,311
PARE-BRISE V ATHERMIQUE (YC ENJOLIVEUR ET CALES),CITROEN,DIVERS,0.0,287.65000000000003,0.0,312
vidange 3 filres huile castrol 5w30,DIVERS,DIVERS,100.0,0.0,0.0,313
PARE-BRISE V (ACOUSTIQUE),PEUGEOT,DIVERS,0.0,399.025,1.0,314
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,308.33333333333337,0.0,315
GLACE MOBILE V PTE ARD,BMW,DIVERS,0.0,110.87500000000001,0.0,316
Pare-brise clair dégradé vert,PILKINGTON,DIVERS,0.0,574.2666666666667,0.0,317
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ACOUST/AVERTISS.VOIE/E4),RENAULT,DIVERS,0.0,725.3666666666668,0.0,318
Pare-brise vert,PILKINGTON,DIVERS,0.0,249.45833333333337,0.0,319
NETTOYAGE BRIS DE GLACE,DIVERS,DIVERS,0.0,8.625,,320
Pare-brise vert,PILKINGTON,DIVERS,0.0,404.73333333333335,0.0,321
REVISION COMPLETE,DIVERS,DIVERS,100.0,125.0,7.0,322
JANTE EN TOLLE,DIVERS,DIVERS,100.0,27.77775,0.0,323
Pare-brise clair,PILKINGTON,DIVERS,0.0,732.9583333333334,0.0,324
Kit PB Vert + accessoires,PILKINGTON,DIVERS,0.0,146.1916666666667,0.0,325
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,221.4,0.0,326
RADIATEUR ,DIVERS,DIVERS,100.0,0.0,0.0,327
HUILE DE DIRECTION ,DIVERS,DIVERS,100.0,0.0,0.0,328
Pare-brise vert,PILKINGTON,DIVERS,0.0,553.3333333333334,6.0,329
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB/JOUR-NUIT AUTO),VOLKSWAGEN,DIVERS,0.0,553.3333333333334,0.0,330
PNEUS 175/65/14,DIVERS,DIVERS,100.0,76.38891666666667,0.0,331
OFFRE FRANCHISE,DIVERS,DIVERS,100.0,52.083333333333336,0.0,332
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,393.6666666666667,0.0,333
Glace de porte ARD verte,PILKINGTON,DIVERS,0.0,110.87500000000001,0.0,334
netoyage bris de glace,DIVERS,DIVERS,100.0,0.0,0.0,335
2 PNEUS 215/60/17,DIVERS,DIVERS,100.0,159.72225,0.0,336
ENJOLIVEUR D PARE-BRISE,CITROEN,DIVERS,0.0,51.25,0.0,337
ENJOLIVEUR G PARE-BRISE,CITROEN,DIVERS,0.0,51.25,0.0,338
KIT COLLAGE RAPIDE PARE-BRISE,CITROEN,DIVERS,0.0,43.016666666666666,0.0,339
PARE-BRISE V,CITROEN,DIVERS,0.0,280.20833333333337,0.0,340
quitte d'embrayage,DIVERS,DIVERS,100.0,0.0,0.0,341
quitte d'embrayage,DIVERS,DIVERS,100.0,138.88891666666666,0.0,342
cardon gauche,DIVERS,DIVERS,100.0,90.27775,0.0,343
plaquettes avant,DIVERS,DIVERS,100.0,31.25,0.0,344
vidange 5w30 + filtre a huile ,DIVERS,DIVERS,100.0,59.02775,0.0,345
bercaux,DIVERS,DIVERS,100.0,55.55558333333334,0.0,346
m/o,DIVERS,DIVERS,100.0,253.47225,0.0,347
CALE PARE-BRISE  D.D,RENAULT,DIVERS,0.0,0.7916666666666666,0.0,348
KIT COLLAGE RAPIDE PARE-BRISE (BIPAC+2),RENAULT,DIVERS,0.0,41.125,0.0,349
PARE-BRISE V,RENAULT,DIVERS,0.0,255.55000000000004,0.0,350
BALAIS EESUIE GLACE,DIVERS,DIVERS,100.0,0.0,0.0,351
OFFRE FRANCHISE,DIVERS,DIVERS,100.0,42.92358333333333,0.0,352
OFFRE FRANCHISE,DIVERS,DIVERS,100.0,427.84725000000003,1.0,353
Pare-brise vert,PILKINGTON,DIVERS,0.0,470.93333333333334,0.0,354
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,295.52500000000003,0.0,355
2 PNEUS 215/55/18,DIVERS,DIVERS,100.0,0.0,0.0,356
2 PNEUS 215/55/18,DIVERS,DIVERS,100.0,208.33333333333334,0.0,357
PARE-BRISE BL AVEC CAPTEUR PLUIE,FORD (EU),DIVERS,0.0,529.2666666666667,0.0,358
2 PNEUS 225/65/16 C,DIVERS,DIVERS,100.0,86.80558333333335,1.0,359
2 PNEUS 225/65/16 C,DIVERS,DIVERS,100.0,86.80558333333335,0.0,360
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,452.43333333333334,0.0,361
Pare-brise vert,AGC,DIVERS,0.0,0.0,0.0,362
Pare-brise vert,PILKINGTON,DIVERS,0.0,344.05833333333334,0.0,363
PARE-BRISE V,SEAT,DIVERS,0.0,574.1833333333334,1.0,364
GLACE MOBILE V PTE AVD,CHRYSLER,DIVERS,0.0,257.44166666666666,0.0,365
GLACE MOBILE V PTE ARD,DIVERS,DIVERS,100.0,0.0,0.0,366
vitre avant,DIVERS,DIVERS,100.0,291.6666666666667,0.0,367
PARE-BRISE V ATHERMIQ CHAUFFAN-CAPT/PLUIE (RETRO INT JOUR/NUIT MANU),SKODA,DIVERS,0.0,595.0,0.0,368
ENJOLIVEUR PARE-BRISE,HONDA,DIVERS,0.0,129.66666666666666,0.0,369
Pare-brise vert,PILKINGTON,DIVERS,0.0,242.4,0.0,370
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,327.40833333333336,5.0,371
PARE-BRISE V ATHERMIQ CHAUFFAN-CAPT/PLUIE,VOLKSWAGEN,DIVERS,0.0,649.8333333333334,0.0,372
2 PNEUS 215/70/15C,DIVERS,DIVERS,100.0,111.11108333333334,1.0,373
PARE-BRISE V AVEC BANDEAU CAPTEUR PLUIE,KIA,DIVERS,0.0,483.05833333333334,0.0,374
PNEUS 155/65/14,DIVERS,DIVERS,100.0,0.0,0.0,375
PARE-BRISE V CAPTEUR PLUIE (YC ENJ+CALES),CITROEN,DIVERS,0.0,571.7583333333333,0.0,376
PARE-BRISE V CHAUFFANT,RENAULT,DIVERS,0.0,1321.45,0.0,377
215/55/17,DIVERS,DIVERS,100.0,90.27775,0.0,378
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (AFFICH.TETE HAUTE),BMW,DIVERS,0.0,383.175,1.0,379
ALTERNATEUR,DIVERS,DIVERS,100.0,308.33333333333337,0.0,380
MAIN D'euvre,DIVERS,DIVERS,100.0,125.0,0.0,381
alternateur,DIVERS,DIVERS,100.0,180.55558333333335,0.0,382
M/O,DIVERS,DIVERS,100.0,125.0,0.0,383
2 PNEUS 185/65/15,DIVERS,DIVERS,100.0,83.33333333333334,2.0,384
ROULEMENT AV G AV D,DIVERS,DIVERS,100.0,95.83333333333334,0.0,385
SUPPORTE MOTEUR ,DIVERS,DIVERS,100.0,62.5,0.0,386
MO,DIVERS,DIVERS,100.0,34.72225,0.0,387
JOU DISQUE AR,DIVERS,DIVERS,100.0,130.0,0.0,388
PLAQUETTE DE FRAIN AR,DIVERS,DIVERS,100.0,37.5,0.0,389
PLAQUETTE DE FRAIN AV,DIVERS,DIVERS,100.0,37.5,0.0,390
FILTRE A HUIL,DIVERS,DIVERS,100.0,10.0,0.0,391
FILTRE A AIR,DIVERS,DIVERS,100.0,20.833333333333336,0.0,392
FILTRE A GASOIL,DIVERS,DIVERS,100.0,11.666666666666668,0.0,393
HUIL 5W30,DIVERS,DIVERS,100.0,37.5,0.0,394
FORFAIT MO,DIVERS,DIVERS,100.0,1016.6666666666667,0.0,395
ALTERNATEUR,DIVERS,DIVERS,100.0,180.55583333333334,1.0,396
MO,DIVERS,DIVERS,100.0,125.0,0.0,397
DURITTE,DIVERS,DIVERS,100.0,45.14166666666667,0.0,398
Pare-brise clair,PILKINGTON,DIVERS,0.0,539.1833333333334,0.0,399
PLAQUETTE DE FRAIN AV,DIVERS,DIVERS,100.0,69.44441666666667,0.0,400
ENJOLIVEUR D PARE-BRISE,FORD (EU),DIVERS,0.0,11.825,0.0,401
ENJOLIVEUR G PARE-BRISE,FORD (EU),DIVERS,0.0,11.825,0.0,402
Pare-brise vert,PILKINGTON,DIVERS,0.0,353.825,0.0,403
Kit enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,28.025000000000002,1.0,404
Pare-brise vert,PILKINGTON,DIVERS,0.0,297.85833333333335,2.0,405
Pare-brise clair,PILKINGTON,DIVERS,0.0,455.15,0.0,406
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ALLUM.PHAR/ACOUSTIQUE),RENAULT,DIVERS,0.0,197.10000000000002,0.0,407
MO,DIVERS,DIVERS,100.0,34.72225,0.0,408
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE/EQUIP.CAMERA),VOLKSWAGEN,DIVERS,0.0,371.0,0.0,409
4 pneus 235/45/18 98W MICHLIN PREMASIE 3,DIVERS,DIVERS,100.0,402.77775,0.0,410
PARE-BRISE V AVEC BANDEAU (YC ENJOLS.REGARD No CHASS),AUDI,DIVERS,0.0,297.0,0.0,411
PARE-BRISE V ATHERMIQUE (ABSORB.THERMIQ/REGARD.VIN),OPEL,DIVERS,0.0,422.5,0.0,412
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE,PEUGEOT,DIVERS,0.0,409.9583333333333,0.0,413
PARE-BRISE AVEC BANDEAU,VOLKSWAGEN,DIVERS,0.0,325.50000000000006,0.0,414
Pare-brise vert,PILKINGTON,DIVERS,0.0,223.49166666666667,0.0,415
2 PNEUS UNIROYAL 215/60/16C,DIVERS,DIVERS,100.0,97.22225,0.0,416
EMBASE DE RETROVISEUR INTERIEUR,DIVERS,DIVERS,100.0,0.0,0.0,417
JOINT PARE-BRISE,KIA,DIVERS,0.0,12.425,0.0,418
JOINT PARE-BRISE,RENAULT,DIVERS,0.0,23.191666666666666,1.0,419
PARE-BRISE V CAPTEUR PLUIE,RENAULT,DIVERS,0.0,296.95833333333337,0.0,420
CALE G PARE BRISE ,DIVERS,DIVERS,100.0,0.0,0.0,421
CALE INF PARE-BRISE,RENAULT,DIVERS,0.0,0.7916666666666666,0.0,422
CALE PARE-BRISE,RENAULT,DIVERS,0.0,0.325,0.0,423
COLLE PARE BRISE SIKA ,DIVERS,DIVERS,100.0,0.0,0.0,424
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE RETRO),VOLKSWAGEN,DIVERS,0.0,432.5916666666667,2.0,425
Enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,34.833333333333336,3.0,426
PARE BRISE ATH CAPTEUR,DIVERS,DIVERS,100.0,0.0,0.0,427
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,555.75,0.0,428
ENJOLIVEUR SUP PARE-BRISE,FORD (EU),DIVERS,0.0,49.725,1.0,429
Pare-brise vert,PILKINGTON,DIVERS,0.0,315.01666666666665,0.0,430
Kit enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,145.9,1.0,431
Pare-brise vert,PILKINGTON,DIVERS,0.0,149.7,1.0,432
PARE-BRISE V DEGRADE CAPTEUR PLUIE (ATHERMIQUE),MERCEDES,DIVERS,0.0,258.33333333333337,0.0,433
PARE-BRISE BL ATHERMIQUE AVEC BANDEAU (VITRAGE INTEGRAL),MERCEDES,DIVERS,0.0,239.95000000000002,0.0,434
PARE-BRISE BL ATHERMIQUE CAPTEUR PLUIE,RENAULT,DIVERS,0.0,398.225,0.0,435
PARE-BRISE V (PR CLOISON SEPARAT.TOLE),RENAULT,DIVERS,0.0,235.17499999999998,0.0,436
3 PNEUS 195/75/16 C,DIVERS,DIVERS,100.0,138.88891666666666,0.0,437
2 PNEUS 205/55/16,DIVERS,DIVERS,100.0,83.33333333333334,2.0,438
PARE-BRISE V (YC CALE),PEUGEOT,DIVERS,0.0,343.475,4.0,439
2 pneus 205/55/16,DIVERS,DIVERS,100.0,90.27775,1.0,440
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,350.65,0.0,441
2 pneus 205/55/17,DIVERS,DIVERS,100.0,97.22225,0.0,442
4 pneus 195/75/16c,DIVERS,DIVERS,100.0,0.0,0.0,443
Kit PB Vert + accessoires,PILKINGTON,DIVERS,0.0,134.75,0.0,444
lunette arr claire ,DIVERS,DIVERS,100.0,0.0,0.0,445
1 MOTEUR 1.5 DCI K9K728,DIVERS,DIVERS,100.0,555.5555833333334,0.0,446
PARE-BRISE V,TOYOTA,DIVERS,0.0,232.93333333333334,0.0,447
2 pneus 215/60/16,DIVERS,DIVERS,100.0,90.27775,0.0,448
forfait vidange,DIVERS,DIVERS,100.0,111.11108333333334,5.0,449
4 pneus 195/67/15,DIVERS,DIVERS,100.0,166.66666666666669,0.0,450
2 PNEUS 215/70/15C,DIVERS,DIVERS,100.0,111.11108333333334,1.0,451
PARE-BRISE V DEGRADE,MERCEDES,DIVERS,0.0,152.41666666666669,0.0,452
2 PNEUS 225/70/15 C,DIVERS,DIVERS,100.0,111.11108333333334,0.0,453
PARE-BRISE BL AVEC CAPTEUR PLUIE (AVEC REGARD VIN),VOLKSWAGEN,DIVERS,0.0,426.7333333333334,0.0,454
LUNETTE MOBILE V CHAUFFANTE,PEUGEOT,DIVERS,0.0,722.4666666666667,0.0,455
PARE BRIE TEINTE,DIVERS,DIVERS,100.0,0.0,0.0,456
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,132.91666666666669,0.0,457
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (REFLECHISS./LAT+AR TREMPE),PEUGEOT,DIVERS,0.0,436.89166666666665,0.0,458
PARE-BRISE V ATHERMIQUE (CLIM AUTO/ACOUST/REG.VIN),RENAULT,DIVERS,0.0,276.875,0.0,459
2 PNEUS 185/35/18,DIVERS,DIVERS,100.0,125.0,0.0,460
PARE-BRISE ATHERMIQUE CAPTEUR PLUIE (ACOUSTIQUE),CITROEN,DIVERS,0.0,964.4666666666666,0.0,461
PARE-BRISE,MERCEDES,DIVERS,0.0,148.64166666666668,0.0,462
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC JOINTS),PEUGEOT,DIVERS,0.0,595.9000000000001,0.0,463
PARE-BRISE V ATHERMIQUE (YC JOINTS),PEUGEOT,DIVERS,0.0,353.20833333333337,0.0,464
4 PNEUS BRIDGESTONE 225/45/17  91YTRZT005,DIVERS,DIVERS,100.0,277.77775,0.0,465
PARE-BRISE V (YC ENJOLIVEURS ET CALES),PEUGEOT,DIVERS,0.0,207.61666666666667,0.0,466
PARE-BRISE V ATHERMIQUE DEGRADE,MERCEDES,DIVERS,0.0,219.78333333333336,0.0,467
1 DEFLECTEUR ARRIER GAUCHE ,DIVERS,DIVERS,100.0,311.6666666666667,0.0,468
reglage geometrie,DIVERS,DIVERS,100.0,0.0,0.0,469
PARE-BRISE V (PR CLOISON TOLE),OPEL,DIVERS,0.0,370.0,0.0,470
4 pneus 215/60/16  CONTINANTAL,DIVERS,DIVERS,100.0,277.04858333333334,0.0,471
2 PNEUS 215/60/16,DIVERS,DIVERS,100.0,97.22225,0.0,472
ADDITIF FAP PLUS PROGRAMATION ,DIVERS,DIVERS,100.0,166.66666666666669,0.0,473
4 PNEUS ANKOOK 205/60/16 96H,DIVERS,DIVERS,100.0,180.55558333333335,0.0,474
DISQUE PLAQUETTE VIDANGE,DIVERS,DIVERS,100.0,208.33333333333334,0.0,475
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (DEGRADE/ANTI-INFRAROUGE),BMW,DIVERS,0.0,565.0,0.0,476
LIQUIDE DE FILTRE A PARTICULLE ,DIVERS,DIVERS,100.0,138.88891666666666,0.0,477
Pare-brise vert,PILKINGTON,DIVERS,0.0,510.9833333333333,0.0,478
Pare-brise vert,PILKINGTON,DIVERS,0.0,200.72500000000002,0.0,479
Pare-brise vert,PILKINGTON,DIVERS,0.0,392.18333333333334,0.0,480
Pare-brise vert,PILKINGTON,DIVERS,0.0,277.08333333333337,0.0,481
PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMBASE/EQUIP.CAMERA),VOLKSWAGEN,DIVERS,0.0,430.3333333333333,0.0,482
Pare-brise vert,PILKINGTON,DIVERS,0.0,287.1666666666667,0.0,483
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,246.08333333333334,0.0,484
vidange plus 4 filtres,DIVERS,DIVERS,100.0,150.0,0.0,485
2 roulements arrier,DIVERS,DIVERS,100.0,169.4416666666667,0.0,486
verin,DIVERS,DIVERS,100.0,43.333333333333336,0.0,487
jeux de plaquettes,DIVERS,DIVERS,100.0,33.333333333333336,1.0,488
main d'euvre,DIVERS,DIVERS,100.0,138.0,0.0,489
main d'euvre,DIVERS,DIVERS,100.0,115.0,0.0,490
remise en etas lateral ,DIVERS,DIVERS,100.0,567.5,0.0,491
JEUX DE DISQUES ,DIVERS,DIVERS,100.0,58.333333333333336,0.0,492
JEUX DE PLAQUETTE ARRIER,DIVERS,DIVERS,100.0,55.55558333333334,1.0,493
JEUX DE PLAQUETTE AVANT,DIVERS,DIVERS,100.0,83.33333333333334,1.0,494
MAIN D'EUVRE ,DIVERS,DIVERS,100.0,66.66666666666667,0.0,495
JOINT PARE-BRISE SUP,RENAULT,DIVERS,0.0,10.858333333333333,16.0,496
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,192.78333333333333,1.0,497
PARE-BRISE V (YC JT INF ET SUPPORT ENJO),RENAULT,DIVERS,0.0,192.03333333333333,3.0,498
PARE-BRISE,DIVERS,DIVERS,100.0,685.3000000000001,1.0,499
enjol.sup.parbrise,DIVERS,DIVERS,100.0,23.700000000000003,0.0,500
PARE-BRISE V CAPTEUR PLUIE (ASS.VOIE-AUTO),MERCEDES,DIVERS,0.0,309.225,0.0,501
vidange boite,DIVERS,DIVERS,100.0,0.0,0.0,502
4 pneus 215/60/17,DIVERS,DIVERS,100.0,0.0,0.0,503
Pare-brise clair,PILKINGTON,DIVERS,0.0,557.4083333333333,0.0,504
Pare-brise vert,PILKINGTON,DIVERS,0.0,768.6916666666666,5.0,505
4 PNEUS MICHLIN ,DIVERS,DIVERS,100.0,263.88891666666666,0.0,506
2 PNEUS 195/50/16,DIVERS,DIVERS,100.0,180.55558333333335,1.0,507
Projecteur HALOGENE droit,VALEO (Refs longues),DIVERS,0.0,226.25,0.0,508
Projecteur HALOGENE gauche,VALEO (Refs longues),DIVERS,0.0,212.08333333333334,0.0,509
Pare-brise vert,PILKINGTON,DIVERS,0.0,471.6666666666667,2.0,510
AGRAFE ENJOLIVEUR P/B (QTE=12),PEUGEOT,DIVERS,0.0,0.5583333333333333,0.0,511
Pare-brise clair,PILKINGTON,DIVERS,0.0,651.4,1.0,512
4 pneus 165/70/14,DIVERS,DIVERS,100.0,152.77775000000003,0.0,513
4 PNEUS 225/65/16C,DIVERS,DIVERS,100.0,236.11108333333334,1.0,514
pneus plus paralelisme,DIVERS,DIVERS,100.0,125.0,0.0,515
turbo charger mitsubishi,DIVERS,DIVERS,100.0,659.72225,0.0,516
Pare-brise clair dégradé vert,PILKINGTON,DIVERS,0.0,207.55,0.0,517
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,363.43333333333334,0.0,518
Pare-brise vert,PILKINGTON,DIVERS,0.0,503.0083333333334,0.0,519
4 INJECTEURS REF:0445032886 boche,DIVERS,DIVERS,100.0,258.33333333333337,0.0,520
triangle avant gauche ,DIVERS,DIVERS,100.0,90.27775,0.0,521
triangle avant droite,DIVERS,DIVERS,100.0,90.27775,0.0,522
main d'euvre,DIVERS,DIVERS,100.0,309.6666666666667,0.0,523
PARE-BRISE V BANDEAU DBL VITRAGE (REGARD No CHASSIS),AUDI,DIVERS,0.0,593.0,0.0,524
Kit PB Vert + accessoires,PILKINGTON,DIVERS,0.0,152.13333333333335,0.0,525
PARE-BRISE V (LAT&AR TREMPE),PEUGEOT,DIVERS,0.0,389.2583333333334,2.0,526
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,296.33333333333337,0.0,527
PARE-BRISE V CAPTEUR PLUIE (MOT.ESSENCE ET ETHANOL),RENAULT,DIVERS,0.0,250.06666666666666,0.0,528
2 boites de vitesse ,DIVERS,DIVERS,100.0,0.0,0.0,529
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,356.6666666666667,1.0,530
Pare-brise vert,PILKINGTON,DIVERS,0.0,246.66666666666669,0.0,531
Pare-brise vert,PILKINGTON,DIVERS,0.0,416.35833333333335,1.0,532
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,196.36666666666667,0.0,533
frait de gardiennage de voiture 30 jours DU 27/06 AU 26/07,DIVERS,DIVERS,100.0,0.0,0.0,534
Pare-brise clair dégradé gris,PILKINGTON,DIVERS,0.0,633.5000000000001,0.0,535
PARE-BRISE (CLAIR/INTERMIT (4 VITESS)),SKODA,DIVERS,0.0,245.0,0.0,536
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,444.1666666666667,2.0,537
Pare-brise clair,PILKINGTON,DIVERS,0.0,963.1083333333333,0.0,538
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,912.4833333333333,2.0,539
2 PNEUS 235/55/17 ,DIVERS,DIVERS,100.0,104.16666666666667,0.0,540
UN PARALELLISSME,DIVERS,DIVERS,100.0,66.66666666666667,1.0,541
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,380.1333333333334,1.0,542
2 pneus 235/50/18,DIVERS,DIVERS,100.0,222.22225,0.0,543
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,361.68333333333334,0.0,544
Pare-brise vert dégradé bleu,PILKINGTON,DIVERS,0.0,373.65833333333336,0.0,545
changement du train arriere,DIVERS,DIVERS,100.0,541.6666666666667,0.0,546
2 pneus 195/70/15,DIVERS,DIVERS,100.0,111.11108333333334,0.0,547
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,214.13333333333333,0.0,548
PARE-BRISE V,NISSAN,DIVERS,0.0,350.40000000000003,0.0,549
Enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,72.33333333333333,0.0,550
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,279.725,0.0,551
Pare-brise vert,PILKINGTON,DIVERS,0.0,249.23333333333332,0.0,552
Pare-brise vert,PILKINGTON,DIVERS,0.0,310.75,1.0,553
pneu 175/65/15,DIVERS,DIVERS,100.0,83.33333333333334,0.0,554
disques et plaquettes avant ferodo,DIVERS,DIVERS,100.0,62.5,0.0,555
montage disques et plaquettes avant ,DIVERS,DIVERS,100.0,0.0,1.0,556
geometrie reglage avant,DIVERS,DIVERS,100.0,0.0,0.0,557
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,232.64166666666668,0.0,558
Pare-brise vert,PILKINGTON,DIVERS,0.0,323.6666666666667,0.0,559
Pare-brise clair,PILKINGTON,DIVERS,0.0,652.1833333333334,0.0,560
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,255.11666666666667,0.0,561
primaire decollage de pare-brise,DIVERS,DIVERS,100.0,6.558333333333334,0.0,562
activateur de collage de pare-brise,DIVERS,DIVERS,100.0,5.983333333333333,0.0,563
applicateur de collage de pare-brise,DIVERS,DIVERS,100.0,2.391666666666667,0.0,564
boite de vitesse ,DIVERS,DIVERS,100.0,416.6666666666667,0.0,565
Kit PB Vert + accessoires,PILKINGTON,DIVERS,0.0,304.53333333333336,0.0,566
Kit PB Clair + accessoires,PILKINGTON,DIVERS,0.0,218.65,0.0,567
paralellissme utilitaire train avant,DIVERS,DIVERS,100.0,55.55558333333334,0.0,568
LUNETTE V CHAUFFANTE,PEUGEOT,DIVERS,0.0,187.49166666666667,0.0,569
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,197.95,0.0,570
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,748.65,0.0,571
Kit enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,62.516666666666666,4.0,572
Pare-brise clair,PILKINGTON,DIVERS,0.0,487.99166666666673,0.0,573
Kit enjoliveur pare-brise,PILKINGTON,DIVERS,0.0,38.45,0.0,574
Pare-brise vert dégradé gris,PILKINGTON,DIVERS,0.0,436.25,0.0,575
joint pare-brise,DIVERS,DIVERS,100.0,33.40833333333334,0.0,576
4 pneus 195/65/16,DIVERS,DIVERS,100.0,215.27775000000003,0.0,577
Pare-brise vert,PILKINGTON,DIVERS,0.0,335.48333333333335,0.0,578
MOTEUR TOIT OUVRANT,RENAULT,DIVERS,0.0,403.3666666666667,0.0,579
NECESSAIRE TOIT OUVRANT,RENAULT,DIVERS,0.0,61.108333333333334,0.0,580
STORE TOIT OUVRANT,RENAULT,DIVERS,0.0,253.38333333333335,0.0,581
GLACE T/O,RENAULT,DIVERS,0.0,353.2666666666667,0.0,582
Kit PB Vert + accessoires,PILKINGTON,DIVERS,0.0,141.82500000000002,0.0,583
JOINT PARE-BRISE,VOLKSWAGEN,DIVERS,0.0,38.94166666666666,3.0,584
PARE-BRISE V AVEC BANDEAU CAPTEUR PLUIE (YC EMBASE/ELECTROCHROME),VOLKSWAGEN,DIVERS,0.0,482.2,0.0,585
Pare-brise vert,PILKINGTON,DIVERS,0.0,355.83333333333337,2.0,586
toit vitré,DIVERS,DIVERS,100.0,173.30833333333334,0.0,587
Kit PB Vert + accessoires,PILKINGTON,DIVERS,0.0,154.5,0.0,588
Pare-brise vert,PILKINGTON,DIVERS,0.0,331.33333333333337,0.0,589
Pare-brise vert,PILKINGTON,DIVERS,0.0,694.0,3.0,590
DEF AVG MASTER 3,DIVERS,DIVERS,100.0,0.0,0.0,591
Pare-brise vert solar,PILKINGTON,DIVERS,0.0,264.0916666666667,0.0,592
PARE-BRISE V CAPTEUR PLUIE (YC ENJOLIVEUR SUP),LAND ROVER,DIVERS,0.0,408.175,0.0,593
Lunette AR teintée vert,PILKINGTON,DIVERS,0.0,375.6166666666667,0.0,594
Pare-brise vert,PILKINGTON,DIVERS,0.0,432.5916666666667,1.0,595
